Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",澎湖,,40,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",金門,細懸浮微粒,55,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",馬祖,細懸浮微粒,55,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",花東,,35,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",花東,,35,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",花東,,35,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",宜蘭,,35,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",宜蘭,,35,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",宜蘭,,35,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,65,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,65,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",高屏,細懸浮微粒,60,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,75,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,75,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",雲嘉南,細懸浮微粒,75,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",中部,細懸浮微粒,75,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",中部,細懸浮微粒,75,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",中部,細懸浮微粒,75,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",竹苗,細懸浮微粒,60,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",竹苗,細懸浮微粒,65,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",竹苗,細懸浮微粒,65,2017-08-31,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",北部,細懸浮微粒,55,2017-09-02,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",北部,懸浮微粒,60,2017-09-01,,,2017-08-30 16:30
"1.31日全臺各地及外島地區空氣品質為良好至普通等級，指標污染物為細懸浮微粒。\r2.9月1日、2日全臺各地空氣品質為良好至普通等級，指標污染物為細懸浮微粒。",北部,,50,2017-08-31,,,2017-08-30 16:30
